ID,What is wrong with the link?,Type;Type,URL;URL,Doc Resource Class,Doc Title,Doc Code,Doc Institution,Error
14cd749e-d8ae-4041-8987-c0e76f9889a1,https://cms5.revize.com/revize/mcleod/ftp/GIS/Roads/ ,Information,https://www.co.mcleod.mn.us/gis_(mapping_and_surveying)/gis_data.php,"[""Datasets""]","Roads: McLeod County, Minnesota",05b-27085,McLeod County GIS Data Downloads,
890afd08-7d72-4e83-a00e-428a688685f9,https://cms5.revize.com/revize/mcleod/ftp/GIS/ZCustomers/ ,Information,https://www.co.mcleod.mn.us/gis_(mapping_and_surveying)/gis_data.php,"[""Datasets""]","Z Customers: McLeod County, Minnesota",05b-27085,McLeod County GIS Data Downloads,
ark-85335-m52v2dn88,https://d.lib.msu.edu/maps/695/datastream/OBJ/Download/ ,Download;IIIF,https://d.lib.msu.edu/maps/694/datastream/OBJ/download;https://d.lib.msu.edu/sites/all/libraries/openseadragon/images/iiif-server/iiif/2/maps:694/info.json,"[""Maps""]","Plat Book of Manistee County, Michigan",06d-01,Michigan State University,
86e3cd04701e42d0981ccce8726074f3_0,https://data-loraingis.opendata.arcgis.com/datasets/2015-aerials-summer/explore?location=41.289234%2C-82.112600%2C11.66 ,Download,https://data-loraingis.opendata.arcgis.com/datasets/86e3cd04701e42d0981ccce8726074f3_0.zip,"[""Datasets"", ""Web services""]","Aerials Summer: Lorain County, Ohio, 2015",11b-39093,Lorain County GIS Data,
969609c6343246a58030822d70829423_0,https://data-loraingis.opendata.arcgis.com/datasets/LorainGIS::2013-aerials/explore?location=41.289260%2C-82.112200%2C11.84 ,Download,https://data-loraingis.opendata.arcgis.com/datasets/969609c6343246a58030822d70829423_0.zip,"[""Datasets"", ""Web services""]","Aerials: Lorain County, Ohio, 2013",11b-39093,Lorain County GIS Data,
fb73644555ca4c9e940a20decd3a9323_0,https://data-loraingis.opendata.arcgis.com/datasets/LorainGIS::2015-aerials-spring/explore?location=41.289416%2C-82.112600%2C11.99 ,Download,https://data-loraingis.opendata.arcgis.com/datasets/fb73644555ca4c9e940a20decd3a9323_0.zip,"[""Datasets"", ""Web services""]","Aerials Spring: Lorain County, Ohio, 2015",11b-39093,Lorain County GIS Data,
OCGIS::building-footprints-2014-test,https://data-ocgis.opendata.arcgis.com/datasets/building-footprints-2014/explore?location=44.497565%2C-88.690760%2C21.62,Download,https://data-ocgis.opendata.arcgis.com/datasets/OCGIS::building-footprints-2014-test.zip,"[""Datasets""]","Building Footprints  Test [Outagamie County, Wisconsin] {2014}",10b-55087,Outagamie County GIS Download,
605c4bc465f240d49c3f1630d1ebc7c0_0,https://data-ocgis.opendata.arcgis.com/datasets/future-land-use/explore?location=44.415925%2C-88.465000%2C11.43,Download,https://data-ocgis.opendata.arcgis.com/datasets/605c4bc465f240d49c3f1630d1ebc7c0_0.zip,"[""Datasets"", ""Web services""]","Future Land Use: Outagamie County Land Information, 2020",10b-55087,Outagamie County GIS Download,
OCGIS::parks-recreation-areas-3,https://data-ocgis.opendata.arcgis.com/datasets/parks-and-recreation-areas/explore?location=44.416099%2C-88.465650%2C10.84,Download,https://data-ocgis.opendata.arcgis.com/datasets/OCGIS::parks-recreation-areas-3.zip,"[""Datasets""]","Parks & Recreation Areas [Outagamie County, Wisconsin]",10b-55087,Outagamie County GIS Download,
OCGIS::parks-recreation-areas-4,https://data-ocgis.opendata.arcgis.com/datasets/parks-and-recreation-areas/explore?location=44.416099%2C-88.465650%2C10.84,Download,https://data-ocgis.opendata.arcgis.com/datasets/OCGIS::parks-recreation-areas-4.zip,"[""Datasets""]","Parks & Recreation Areas [Outagamie County, Wisconsin]",10b-55087,Outagamie County GIS Download,
cbd55e4f7978450b8cee0b25832e4218_0,https://data-ocgis.opendata.arcgis.com/datasets/streets/explore?location=44.435891%2C-88.623012%2C22.85,Download,https://data-ocgis.opendata.arcgis.com/datasets/cbd55e4f7978450b8cee0b25832e4218_0.zip,"[""Datasets"", ""Web services""]",Streets: Outagamie County Land Information,10b-55087,Outagamie County GIS Download,
outdoornebraska::bighorn-sheep-hunting-zones,https://data-outdoornebraska.opendata.arcgis.com/datasets/bighorn-sheep-hunting-units-2022/explore?location=42.191706%2C-103.029688%2C9.35,Download,https://data-outdoornebraska.opendata.arcgis.com/datasets/outdoornebraska::bighorn-sheep-hunting-zones.zip,"[""Datasets""]",Big Horn Sheep Hunting Zones [Nebraska],13a-04,Nebraska Game & Parks Map and Data Portal,
outdoornebraska::biologically-unique-landscapes,https://data-outdoornebraska.opendata.arcgis.com/datasets/bighorn-sheep-hunting-units-2022/explore?location=42.191706%2C-103.029688%2C9.35,Download,https://data-outdoornebraska.opendata.arcgis.com/datasets/outdoornebraska::biologically-unique-landscapes.zip,"[""Datasets""]",Biologically Unique Landscapes [Nebraska],13a-04,Nebraska Game & Parks Map and Data Portal,
outdoornebraska::deer-hunting-zones-,https://data-outdoornebraska.opendata.arcgis.com/datasets/deer-management-units-2022/explore?location=41.367883%2C-99.680911%2C7.00,Download,https://data-outdoornebraska.opendata.arcgis.com/datasets/outdoornebraska::deer-hunting-zones-.zip,"[""Datasets""]",Deer Hunting Zones [Nebraska],13a-04,Nebraska Game & Parks Map and Data Portal,
outdoornebraska::mountain-lion-presence-confirmed,https://data-outdoornebraska.opendata.arcgis.com/datasets/mountain-lion-established-populations/explore?location=42.758734%2C-103.214250%2C7.99,Download,https://data-outdoornebraska.opendata.arcgis.com/datasets/outdoornebraska::mountain-lion-presence-confirmed.zip,"[""Datasets""]",Mountain Lion Presence (confirmed) [Nebraska],13a-04,Nebraska Game & Parks Map and Data Portal,
phl::case-investigations,https://data-phl.opendata.arcgis.com/datasets/case-investigations/explore?location=-0.000011%2C93.015590%2C1.00 ,Download,https://data-phl.opendata.arcgis.com/datasets/phl::case-investigations.zip,"[""Datasets""]","CASE INVESTIGATIONS [City of Philadelphia, Pennsylvania]",08c-02,Open Data PHLmaps,
phl::rtt-summary,https://data-phl.opendata.arcgis.com/datasets/rtt-summary/explore?location=39.992838%2C-75.128259%2C12.00,Download,https://data-phl.opendata.arcgis.com/datasets/phl::rtt-summary.zip,"[""Datasets""]","RTT SUMMARY [City of Philadelphia, Pennsylvania]",08c-02,Open Data PHLmaps,
phl::citybasemap-labels-world,https://data-phl.opendata.arcgis.com/maps/phl::city-basemap/explore?location=39.964559%2C-75.149400%2C10.00,Download,https://data-phl.opendata.arcgis.com/datasets/phl::citybasemap-labels-world.zip,"[""Datasets""]","CityBasemap Labels World [City of Philadelphia, Pennsylvania]",08c-02,Open Data PHLmaps,
ab3c85b8f8f64914b494393c82824847_0,https://data.detroitmi.gov/datasets/detroitmi::911-calls-for-service/explore?location=42.379653%2C-83.421500%2C8.99 ,Download,http://data.detroitmi.gov/datasets/ab3c85b8f8f64914b494393c82824847_0.zip,"[""Datasets"", ""Web services""]","911 Calls for Service: City of Detroit, Michigan, 2016",07c-01,Detroit Open Data,
24B024BA-B2FB-4E37-BE50-28FED8CA096C,https://geodata.wisc.edu/catalog/24B024BA-B2FB-4E37-BE50-28FED8CA096C,Information,https://geodata.wisc.edu/catalog/WI-DPI-secondary-school-districts-wisconsin,"[""Datasets""]",Secondary School Districts [Wisconsin] {2021},10,UW-Madison Robinson Map Library,
ded27c3c-2cfb-48d8-8850-6d55d5d74a3f,https://geodata.wisc.edu/catalog/695190c8-a1f9-415a-b6c0-f286c51903b2 ,http://www.isotc211.org/schemas/2005/gmd/,https://gisdata.wisc.edu/public/Florence_LIDAR_County_2015.xml,"[""Datasets""]","LiDAR-Derived Classified LAS (SHP) [Florence County, Wisconsin] {2015}",10,WisconsinView,
7a544a46-98f8-405f-827a-faa1e4191848,https://geodata.wisc.edu/catalog/695190c8-a1f9-415a-b6c0-f286c51903b2  ,http://www.isotc211.org/schemas/2005/gmd/,https://gisdata.wisc.edu/public/Florence_LIDAR_County_2015.xml,"[""Datasets""]","LiDAR-Derived Bare Earth Points (SHP) [Florence County, Wisconsin] {2015}",10,WisconsinView,
3782844e-6d3e-4c2e-a37c-4a7d4bab1905,https://geodata.wisc.edu/catalog/dc04ae32-99d2-47f1-9127-36cc328d1af5 ,http://www.isotc211.org/schemas/2005/gmd/,https://gisdata.wisc.edu/public/Crawford_LIDAR_County_2011.xml,"[""Datasets""]","LiDAR-Derived Bare Earth Points(SHP) [Crawford County, Wisconsin] {2011}",10,WisconsinView,
60e35cb6-4cfb-46a8-b96b-8613c5738af3,https://geodata.wisc.edu/catalog/fd205109-13e1-433c-9227-4de82028f157   ,http://www.isotc211.org/schemas/2005/gmd/,https://gisdata.wisc.edu/public/CityofEauClaire_LIDAR_City_2013.xml,"[""Datasets""]","LiDAR-Derived Bare Earth Points (SHP)[the City of Eau Claire, Wisconsin] {2013}",10,WisconsinView,
midnr::opendatacommercialforest,https://gis-michigan.opendata.arcgis.com/datasets/midnr::dnr-commercial-forest/explore?location=44.569792%2C-86.822099%2C8.47 ,Download;ArcGIS#FeatureLayer,https://gis-michigan.opendata.arcgis.com/datasets/midnr::opendatacommercialforest.zip;https://utility.arcgis.com/usrsvcs/servers/050a20bbde3c4f0799498da213238658/rest/services/DNR/OpenDataCommercialForest/FeatureServer/0,"[""Datasets""]",OpenDataCommercialForest [Michigan],06a-01,State of Michigan Open Data Portal,
60c07f09-7655-4e42-8c94-3024152ffc82,https://gisdata.mn.gov/dataset/us-mn-state-metc-trans-fnctnl-cls-rds,Information;FGDC;Download,https://gisdata.mn.gov/dataset/us-mn-state-metc-trans-fnctnl-cls-rds-regsol;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/metadata/metadata.html;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol/shp_trans_fnctnl_cls_rds_regsol.zip,"[""Datasets"", ""Web services""]","Functional Class Roads Regional Solicitation: Twin Cities Metropolitan Area, Minnesota, 2018",05a-01,Minnesota Geospatial Commons,
a7c6941c-6e57-4177-b119-d6834712b349,https://gisdata.mn.gov/dataset/us-mn-state-metc-trans-fnctnl-cls-rds-pln,Information;FGDC;Download,https://gisdata.mn.gov/dataset/us-mn-state-metc-trans-fnctnl-cls-rds-regsol-pln;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol_pln/metadata/metadata.html;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_metc/trans_fnctnl_cls_rds_regsol_pln/shp_trans_fnctnl_cls_rds_regsol_pln.zip,"[""Datasets"", ""Web services""]","Functional Class Roads Regional Solicitation - Planned: Twin Cities Metropolitan Area, Minnesota, 2018",05a-01,Minnesota Geospatial Commons,
ee2ea417-6a84-458a-8cc1-5a07fa44ac54,https://gisdata.mn.gov/dataset/water-fall-fert-restriction-2022 ,Information;FGDC;Download,https://gisdata.mn.gov/dataset/water-fall-fert-restriction-2021;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mda/water_fall_fert_restriction_2021/metadata/metadata.html;https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_mda/water_fall_fert_restriction_2021/shp_water_fall_fert_restriction_2021.zip,"[""Datasets""]",Fall Nitrogen Fertilizer Application Restrictions: State of Minnesota,05a-01,Minnesota Geospatial Commons,
1a693e95-4fd9-402a-a5f2-4451bef79fde,https://maps.indiana.edu/download/Infrastructure/Streets_Centerlines_IGIO.zip,Download,http://maps.indiana.edu/download/Infrastructure/Streets_Centerlines_IDHS.zip,"[""Datasets"", ""Web services""]",Street Centerlines Maintained by County Agencies: Indiana,09a-01,IndianaMAP,
27246f49-b3dc-4c0c-b591-6023fbf702f6,https://maps.indiana.edu/download/Reference/Land_Parcels_County_IGIO.zip,Download,http://maps.indiana.edu/download/Reference/Land_Parcels_County_IDHS.zip,"[""Datasets""]",Land Parcels Maintained by County Agencies: Indiana,09a-01,IndianaMAP,
221eecc09ca14dbba95fb61d08d81252_0,https://opendata.arcgis.com/api/v3/datasets/0174c041d72945c3beb11e848a8b18ac_3/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,http://gis-indianamap.opendata.arcgis.com/datasets/221eecc09ca14dbba95fb61d08d81252_0.zip,"[""Datasets"", ""Web services""]",121st Gen. Assembly - House: Indiana,09a-01,IndianaMAP,
a274bdd8c9684ff982c44dd9e1643056_0,https://opendata.arcgis.com/api/v3/datasets/03b09573a57b4e618648fa7aa4ff36ce_0/downloads/data?format=shp&spatialRefId=3857&where=1%3D1,Download,http://public-iowadot.opendata.arcgis.com/datasets/a274bdd8c9684ff982c44dd9e1643056_0.zip,"[""Datasets"", ""Web services""]",Metropolitan Planning Organization (MPO) TAP [Iowa],03a-02,IowaDOT Open Data,
a274bdd8c9684ff982c44dd9e1643056_1,https://opendata.arcgis.com/api/v3/datasets/03b09573a57b4e618648fa7aa4ff36ce_0/downloads/data?format=shp&spatialRefId=3857&where=1%3D1,Download,http://public-iowadot.opendata.arcgis.com/datasets/a274bdd8c9684ff982c44dd9e1643056_1.zip,"[""Datasets"", ""Web services""]",RPA TAP [Iowa],03a-02,IowaDOT Open Data,
6643-2qhy,https://opendata.arcgis.com/api/v3/datasets/06c161a4fba24d638306d6d72fc325b1_0/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data.baltimorecity.gov/api/geospatial/6643-2qhy?method=export&format=Shapefile,"[""Datasets""]","Zoning Plan Designation Areas: Baltimore, Maryland",04c-02-1,Open Baltimore,
egle::household-drug-take-back-locations,https://opendata.arcgis.com/api/v3/datasets/0db3fd7626c245c4a411981263fad596_0/downloads/data?format=shp&spatialRefId=4326&where=1%3D1 ,Download;ArcGIS#DynamicMapLayer,https://gis-michigan.opendata.arcgis.com/datasets/egle::household-drug-take-back-locations.zip;https://utility.arcgis.com/usrsvcs/servers/4b1322098bb94c8ca8c1870ba03520e1/rest/services/EGLE/DrugTakebackLocationsOpenData/MapServer/0,"[""Datasets""]",Household Drug Take Back Locations [Michigan],06a-01,State of Michigan Open Data Portal,
d2476e90a54c4e3cbb24b2c3cb53ef1b_27,https://opendata.arcgis.com/api/v3/datasets/128ab19840ea4431a192557b8bea4159_27/downloads/data?format=shp&spatialRefId=26915&where=1%3D1,Download,https://data-ramseygis.opendata.arcgis.com/datasets/d2476e90a54c4e3cbb24b2c3cb53ef1b_27.zip,"[""Datasets"", ""Web services""]","Government Lots: Ramsey County, Minnesota",05b-27123,Ramsey County Open Data,
1b0972f5b5d94bf0b1846e283776e5b3_2,https://opendata.arcgis.com/api/v3/datasets/1b0972f5b5d94bf0b1846e283776e5b3_7/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data-loraingis.opendata.arcgis.com/datasets/1b0972f5b5d94bf0b1846e283776e5b3_2.zip,"[""Datasets"", ""Web services""]","Road Centerlines: Lorain County, Ohio",11b-39093,Lorain County GIS Data,
ca8m-ir6r,https://opendata.arcgis.com/api/v3/datasets/1c310db7e0194db282fc271d574d2f48_7/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data.baltimorecity.gov/api/geospatial/ca8m-ir6r?method=export&format=Shapefile,"[""Datasets""]","Multi-Use Trails: Baltimore, Maryland",04c-02-1,Open Baltimore,
montcopa::montgomery-county-parcels-june-fs,https://opendata.arcgis.com/api/v3/datasets/228cad7975554088a350bee4caf3ca45_0/downloads/data?format=shp&spatialRefId=2272&where=1%3D1,Download,https://data-montcopa.opendata.arcgis.com/datasets/montcopa::montgomery-county-parcels-june-fs.zip,"[""Datasets"", ""Web services""]","Montgomery County Parcels June FS [Montgomery County, Pennsylvania]",08b-42091,Montgomery County Open Data,
0782c58466f445fb9c8bd84f0e26944a_26,https://opendata.arcgis.com/api/v3/datasets/23562658ae86426f858cee766f3c7222_46/downloads/data?format=shp&spatialRefId=26915&where=1%3D1,Download,https://data-ramseygis.opendata.arcgis.com/datasets/0782c58466f445fb9c8bd84f0e26944a_26.zip,"[""Datasets"", ""Web services""]","Benchmarks: Ramsey County, Minnesota",05b-27123,Ramsey County Open Data,
2517441b10854a03809a8afcf7735da2_16,https://opendata.arcgis.com/api/v3/datasets/2517441b10854a03809a8afcf7735da2_20/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data-loraingis.opendata.arcgis.com/datasets/2517441b10854a03809a8afcf7735da2_16.zip,"[""Datasets"", ""Web services""]","Building Roof Prints: Lorain County, Ohio",11b-39093,Lorain County GIS Data,
9abb229411ce4acabf935eefde21f996_0,https://opendata.arcgis.com/api/v3/datasets/2a91440bfec64743b620cbde062817b0_0/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data-phl.opendata.arcgis.com/datasets/9abb229411ce4acabf935eefde21f996_0.zip,"[""Datasets"", ""Web services""]","Litter Index Survey: Philadelphia, Pennsylvania, United States",08c-02,Open Data PHLmaps,
6jcd-xgn7,https://opendata.arcgis.com/api/v3/datasets/30ce4ca579834d4cb6e6abe6586b7257_30/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download,https://data.baltimorecity.gov/api/geospatial/6jcd-xgn7?method=export&format=Shapefile,"[""Datasets""]","Elementary School Boundaries, Public School System: Baltimore, Maryland",04c-02-1,Open Baltimore,
1bb071e094ee4b059ec1abd36f5f91c8_0,https://opendata.arcgis.com/api/v3/datasets/331b37984d6c4290847b0b40543bd506_0/downloads/data?format=shp&spatialRefId=4326&where=1%3D1 ,Download,http://data.detroitmi.gov/datasets/1bb071e094ee4b059ec1abd36f5f91c8_0.zip,"[""Datasets"", ""Web services""]",DLBA Partner Sales: City of Detroit,07c-01,Detroit Open Data,
egle::primary-sulfur-dioxide-national-ambient-air-quality-standard-nonattainment-areas-2010-,https://opendata.arcgis.com/api/v3/datasets/34621ad5b814405fb8c447d9872dc864_13/downloads/data?format=shp&spatialRefId=4326&where=1%3D1,Download;ArcGIS#DynamicMapLayer,https://gis-michigan.opendata.arcgis.com/datasets/egle::primary-sulfur-dioxide-national-ambient-air-quality-standard-nonattainment-areas-2010-.zip;https://utility.arcgis.com/usrsvcs/servers/f8730950c6054a07a3fe27c0c66f24c9/rest/services/EGLE/AirMonitoring/MapServer/13,"[""Datasets""]",Primary Sulfur Dioxide National Ambient Air Quality Standard Nonattainment Areas - [Michigan] {2010},06a-01,State of Michigan Open Data Portal,
