identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
971d9de927c74b4b8715c82954f00948_0,08b-03,"2014 PADEP Integrated List for Chester County, PA",,"Metadata: Review and/or download a?4-page metadata document?(.pdf format) from the Chester County Water Resources Authority web site.Background on PADEP assessment program:The Pennsylvania Department of Environmental Protection (PADEP) has an ongoing program to assess the quality of waters in Pennsylvania and identify streams and other bodies of water that do not meet water quality standards as impaired.  Water quality standards are comprised of the uses (including antidegradation) that waters can support and goals established to protect those uses. Uses include aquatic life, fish consumption, potable water supply, and recreation.  The goals are numerical or narrative water quality criteria that express the in-stream levels that must be achieved to support the uses.?Periodic reports on the quality of waters in the Commonwealth are required under section 305(b) of the federal Clean Water Act. Section 303(d) of the Clean Water Act requires states to list all imparied waters not supporting uses even after appropriate and required water pollution control technologies have been applied.

Since 2004, PADEP has adopted an integrated format for Clean Water Act Section 305(b) reporting and Section 303(d) listing. The list of impaired streams, as well as the list of streams assessed that met the water quality standards, are found in the 2014 Pennsylvania Integrated Water Quality Monitoring and Assessment Report on the PADEP web page.Description of GIS data and source files:CCWRA has combined the two source files provided by PADEP (see below) so that each stream segment has only one record. Fields for each use assessment has been added to correlate to records in the previous files.?Source data sets are from?Pennsylvania Department of Environmental Protection, 2015? ? ? i. Integrated List Non-Attaining ? downloaded from PASDA in January 2015? ? ? ii. Integrated List Attaining ? downloaded from PASDA in January 2015How should this data set be cited??? Chester County Water Resources Authority, 2015 via Pennsylvania Department of
Environmental Protection, 2015.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-02-25T14:19:41.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.18265380024354,39.70292953762337,-75.22309148466037,40.25131844824203",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/971d9de927c74b4b8715c82954f00948_0,http://data1-chesco.opendata.arcgis.com/datasets/971d9de927c74b4b8715c82954f00948_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/2014IntegratedList_02252015_AGOL/FeatureServer/0,,FeatureServer,Impaired Streams| PADEP| PADEP Integrated List
10faf474173f4b3ebc872adb2fc9ce32_6,08b-03,Traffic Volumes,,"PennDOT traffic volume estimates compiled by Chester County Planning Commission, as of 2012",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-11T18:58:54.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.0648,39.7102,-75.3668,40.2492",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/10faf474173f4b3ebc872adb2fc9ce32_6,http://data1-chesco.opendata.arcgis.com/datasets/10faf474173f4b3ebc872adb2fc9ce32_6.zip,https://gisprodops.chesco.org/arcgis/rest/services/Planning_Services/Plan_CP_AGOL_D/MapServer/6,,MapServer,ccpc
0298f5eb5a144ca0aca338ef5d831642_0,08b-03,TII Lines,,"The Transportation Improvements Inventory (TII) is a comprehensive record of documented transportation needs within Chester County. It includes proposed roadway, bridge, bicycle and pedestrian, freight and transit projects that have been recommended to the Chester County Planning Commission by municipalities and other stakeholders over time. Although the TII listing does not represent programming or funding commitments, it recognizes transportation priorities and emphasizes the need for additional technical and financial resource to implement critical transportation improvements.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-16T13:52:42.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.06476262946202,39.71046996489392,-75.380066954804,40.255540593781056",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/0298f5eb5a144ca0aca338ef5d831642_0,http://data1-chesco.opendata.arcgis.com/datasets/0298f5eb5a144ca0aca338ef5d831642_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/TII_Lines/FeatureServer/0,,FeatureServer,ccpc
bfc3c5f751fe4e93902e4504021ecb59_0,08b-03,TII Points,,"The Transportation Improvements Inventory (TII) is a comprehensive record of documented transportation needs within Chester County. It includes proposed roadway, bridge, bicycle and pedestrian, freight and transit projects that have been recommended to the Chester County Planning Commission by municipalities and other stakeholders over time. Although the TII listing does not represent programming or funding commitments, it recognizes transportation priorities and emphasizes the need for additional technical and financial resource to implement critical transportation improvements.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-16T13:54:40.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.02582775429167,39.72049154105127,-75.41241050398473,40.248254732082145",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/bfc3c5f751fe4e93902e4504021ecb59_0,http://data1-chesco.opendata.arcgis.com/datasets/bfc3c5f751fe4e93902e4504021ecb59_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/TII_Points/FeatureServer/0,,FeatureServer,ccpc
c9c268fd81e84f53aed08121f2301aa1_18,08b-03,Population Projections,,"Population Projections by municipality, for Chester County. ?Provided by DVRPC, 2012.http://www.landscapes2.org/mapping/CountyProfiles/popProj.cfm",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-16T19:06:00.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.1367,39.7078,-75.3549,40.2525",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/c9c268fd81e84f53aed08121f2301aa1_18,http://data1-chesco.opendata.arcgis.com/datasets/c9c268fd81e84f53aed08121f2301aa1_18.zip,https://gisprodops.chesco.org/arcgis/rest/services/Planning_Services/Plan_CP_AGOL_D/MapServer/18,,MapServer,ccpc
fb307ddb7a204900978ebf24cde87e5f_1,08b-03,Proposed Subdivisions,,"Proposed subdivision activity submitted to the County Planning Commission for review from 2010 until the present, as required by the Pennsylvania Municipalities Planning Code, Act 247. ?Mapped data created from all proposed subdivision plans is used to show locations where subdivisions could occur for various tracking and impact evaluations. ?It's important to note this is only proposed development submitted for review and should not be confused with approved development.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-13T15:09:34.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.0557,39.712,-75.3848,40.2426",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/fb307ddb7a204900978ebf24cde87e5f_1,http://data1-chesco.opendata.arcgis.com/datasets/fb307ddb7a204900978ebf24cde87e5f_1.zip,https://gisprodops.chesco.org/arcgis/rest/services/Planning_Services/Plan_Act247_AGOL_D/MapServer/1,,MapServer,ccpc
394fecd305a44e94b38a0c41e4ae439d_0,08b-03,Sidewalks,,"Existing Sidewalks in Chester County, as of May 2016",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-13T14:26:11.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-75.99650049944472,39.742420274192106,-75.38079780407766,40.24768255861063",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/394fecd305a44e94b38a0c41e4ae439d_0,http://data1-chesco.opendata.arcgis.com/datasets/394fecd305a44e94b38a0c41e4ae439d_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Sidewalks/FeatureServer/0,,FeatureServer,ccpc
47617fcb74a14a6c8844a920fe81491c_0,08b-03,Municipal Boundary,,Regional Municipal Boundary,Geospatial data,,Shapefile,Dataset|Service,Vector,2014-03-11T15:26:09.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-77.14450137086156,39.261907085276135,-74.3385425421922,40.64187516533279",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/47617fcb74a14a6c8844a920fe81491c_0,http://data1-chesco.opendata.arcgis.com/datasets/47617fcb74a14a6c8844a920fe81491c_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Municipal_Boundary/FeatureServer/0,,FeatureServer,Boundary|Chesco|Chester|Chester County|Municipal|Regional
743f6f125f1e41589c0c9841d65a0ade_0,08b-03,Parcels,,Chester County tax parcels,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-04-12T15:09:36.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.13663542411803,39.72117437189946,-75.35490008645371,40.23867083518892",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/743f6f125f1e41589c0c9841d65a0ade_0,http://data1-chesco.opendata.arcgis.com/datasets/743f6f125f1e41589c0c9841d65a0ade_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Parcels_owners/FeatureServer/0,,FeatureServer,chester county|    cadastral|    Chester County|    parcels
d43c3672eef54e0fa6fbc388ebb2a6ed_0,08b-03,Railroad Lines,,"This data represents the railroad centerlines for Chester County.  The railroad centerlines data layer was originally based on aerial photographs taken April 7, 1993.  Updates to the layer have been made based on additional research and aerial photograph taken in spring 2000.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-06-23T18:29:46.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.02905565720428,39.72107941740442,-75.3800669545977,40.24368806328749",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/d43c3672eef54e0fa6fbc388ebb2a6ed_0,http://data1-chesco.opendata.arcgis.com/datasets/d43c3672eef54e0fa6fbc388ebb2a6ed_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Railroad_Lines/FeatureServer/0,,FeatureServer,Chester County|parks
c5ad0440c4a2404fab64c8a44abecef2_0,08b-03,Bridges,,"Bridges in Chester County -- this dataset is primarily derived from PennDOT's Bridge Management System (BMS). Full attribution from BMS is available for state-owned bridges greater than 8 feet in length and locally-owned bridges greater than 20 feet in length. Additional bridges are added for planning purposes, such as bridges listed on a state Bridge Bill or within the Chester County Planning Commission's Transportation Improvement Inventory.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-16T13:56:45.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.09657883619396,39.713443592042104,-75.39764581829438,40.24962006822428",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/c5ad0440c4a2404fab64c8a44abecef2_0,http://data1-chesco.opendata.arcgis.com/datasets/c5ad0440c4a2404fab64c8a44abecef2_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Bridges/FeatureServer/0,,FeatureServer,ccpc
b195a2fbfdc546baa9fe35366705e628_40,08b-03,Schools,,"This data set contains locational and attribute information for schools, this includes: Public, Private, Parochial, Charitable, Vocational or any other institution intended for teaching from kindergarten to twelfth grade in Chester County, Pa.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-05-11T19:00:09.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.0052,39.7362,-75.3856,40.2374",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/b195a2fbfdc546baa9fe35366705e628_40,http://data1-chesco.opendata.arcgis.com/datasets/b195a2fbfdc546baa9fe35366705e628_40.zip,https://gisprodops.chesco.org/arcgis/rest/services/Planning_Services/Plan_CP_AGOL_D/MapServer/40,,MapServer,ccpc
ffeef32123e7488ba91f2ea196bbaa84,08b-03,Chester County MS4 Base GIS Map Package,,"This is a map package to assist Chester County MS4 municipalities with developing stormwater management GIS files. A map package contains a map document (.mxd) and the data referenced by the layers it contains, packaged into one convenient file.VERY LARGE FILE ?- ?APPROX 1.7 GB!This file will take a long time to download. Once downloaded, it also takes a long time to open the first time.? The map package is located at:?ftp://gisftp.chesco.org/ccpc/CCWRA/GIS_Open_Data/MS4_BaseGISData_11212016.mpk",error,,error,error,,2016-11-21T20:36:55.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-180.0,-90.0,180.0,90.0",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/ffeef32123e7488ba91f2ea196bbaa84,error,https://chesco.maps.arcgis.com/home/item.html?id=55d0264947ea4df4bc1eb4f56cb11c70,,,water quality
3b6625b2453a481f98111c25432d0c3c_0,08b-03,Address Data Points,,Each point refers to a single location address.  Parcels with multiple addresses will have multiple points.,Geospatial data,,Shapefile,Dataset|Service,Vector,2016-01-11T13:12:20.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.13090042214412,39.721811291137904,-75.35554933730155,40.23735283708713",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/3b6625b2453a481f98111c25432d0c3c_0,http://data1-chesco.opendata.arcgis.com/datasets/3b6625b2453a481f98111c25432d0c3c_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/Address_Data_Points/FeatureServer/0,,FeatureServer,Addresses|  Chester County|  parcels
0e728b7df59c40d9a8160ee8cb9cbd1c_0,08b-03,2010UrbanizedAreasAroundChesterCountyPA,,"Metadata: Review and/or download a?3-page metadata document?(.pdf format) from the CCWRA web site.Description from CCWRA (June 2015): This GIS file is a subset of the Census 2010 Urbanized Area, limited to the boundaries of Chester County, PA. The original data contained Urban Clusters, which were removed. The data was given a projected coordinate system, but no other changes have been made to the original source data. The source data was downloaded in May 2015 from the following website:?http://www.census.gov/geo/reference/ua/urban-rural-2010.html?Description from US Census Bureau:The TIGER/Line Files are shapefiles and related database files (.dbf) that are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master Address File / Topologically Integrated Geographic Encoding and Referencing (MAF/TIGER) Database (MTDB). The MTDB represents a seamless national file with no overlaps or gaps between parts, however, each TIGER/Line File is designed to stand alone as an independent data set, or they can be combined to cover the entire nation.?After each decennial census, the Census Bureau delineates urban areas that represent densely developed territory, encompassing residential, commercial, and other nonresidential urban land uses. In general, this territory consists of areas of high population density and urban land use resulting in a representation of the urban footprint. There are two types of urban areas: urbanized areas (UAs) that contain 50,000 or more people and urban clusters (UCs) that contain at least 2,500 people, but fewer than 50,000 people (except in the U.S. Virgin Islands and Guam which each contain urban clusters with populations greater than 50,000). Each urban area is identified by a 5-character numeric census code that may contain leading zeroes.How should this data set be cited??? U.S. Department of Commerce, U.S. Census Bureau, 2015.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-06-23T13:40:26.000Z,,,"Chester County, Pennsylvania, United States|Pennsylvania, United States","-76.6869339695831,39.50489458735382,-74.6262181246856,40.55836703841975",Penn State,Counties Geospatial Data,"Chester County, Pennsylvania","Chester County, PA",http://data1-chesco.opendata.arcgis.com/datasets/0e728b7df59c40d9a8160ee8cb9cbd1c_0,http://data1-chesco.opendata.arcgis.com/datasets/0e728b7df59c40d9a8160ee8cb9cbd1c_0.zip,https://services.arcgis.com/G4S1dGvn7PIgYd6Y/arcgis/rest/services/2010UrbanizedAreasAroundChesterCountyPA/FeatureServer/0,,FeatureServer,Urbanized Area
