Title,Date,Publisher,Description,Metadata
"(u'Integrated List Non Attaining',)","(u'2019',)","(u'Pennsylvania Department of Environmental Protection',)","(u'This layer shows only non-attaining segments of the Integrated List.  The Streams Integrated List represents stream assessments in an integrated format for the Clean Water Act Section 305(b) reporting and Section 303(d) listing.  Streams are bodies of flowing surface water that collectively form a network that drains a catchment or basin. PA DEP protects 4  stream water uses: aquatic life,   fish consumption, potable water supply, and recreation. The 305(b) layers  represents stream segments that have been evaluated for attainment of those uses. If a stream segment is not attaining any one of its  4 uses, it is considered impaired.  \r\n\r\n\xb7 Aquatic Life use attainment - The integrity reflected in any component of the biological community. (i.e. fish or fish food organisms)\r\n\xb7  Fish Consumption use attainment  - The risk posed to people by the consumption of aquatic organisms (ex. fish, shellfish, frogs, turtles, crayfish, etc.) \r\n\xb7 Recreational use attainment - The risk associated with human recreation activities in or on a water body. (i.e. exposure to bacteria and other disease causing organisms through water contact recreation like swimming or water skiing)\r\n\xb7 Potable Water Supply use attainment - The risk posed to people by the ingestion of drinking water\r\n\r\n\r\nSegments that have appeared on an approved Category 5 Integrated Listing are the entries labeled as approved. Integrated Lists are submitted for approval every other year. Segments entered subsequent to the latest approved Category 5 listing are labeled tentative. After appearing on an approved listing, the tentative entries move to approved.  The Stream Integrated List is provided as two separate layers determined if the stream is attaining or not attaining its designated uses.\r\n\r\nDEP Streams Integrated List layer is maintained by the PADEP Office of Water Management, Bureau of Water Supply & Wastewater Management, Water Quality Assessment and Standards Division.  The layer is based on the High Resolution National Hydrography Dataset (NHD).  Additional update information is provided by Bureau of Watershed Management, Water Use Planning Division.',)","(u'FullMetadataDisplay.aspx?file=IntegratedListNonAttaining2019_07.xml',)"
"(u'Drug Alcohol Treatment Facilities',)","(u'2019',)","(u'Pennsylvania Department of Health',)","(u'The PA Drug and Alcohol Treatment layer was develeoped to show the geospatial location of drug and alcohol treatment facilities in Pennsylvania. It can be used in various emergency and health related maps.The PA Drug and Alcohol Treatment layer contains the latitude and longitude coordinates of 828 treatment facilities in Pennsylvania.',)","(u'FullMetadataDisplay.aspx?file=DOH_DrugAlcoholTreatmentFacilities201906.xml',)"
"(u'Home Health Agencies',)","(u'2019',)","(u'Pennsylvania Department of Health',)","(u'The PA Home Health Agencies layer was develeoped to show the geospatial location of home health agency in Pennsylvania. It can be used in various emergency and health related maps. The PA Home Health Agencies layer contains the latitude and longitude coordinates of 568 treatment facilities in Pennsylvania.',)","(u'FullMetadataDisplay.aspx?file=DOH_HomeHealthAgencies201906.xml',)"
"(u'Stocked Trout Water Bodies (Polygons)',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Many streams, lakes, ponds, and reservoirs are officially classified as ""approved trout waters."" This means that these waters contain significant portions that are open to public fishing and are stocked with trout. The waters in this layer are flowing waters (not lakes) classified as ""approved trout waters"" and these are open to trout harvest during the ""extended season"" (see Commonwealth Inland Waters). Unlisted tributary streams (those not included in this list of ""approved trout waters"") are not open to harvest of trout during the ""extended season."" Only approved trout waters and all waters downstream of approved trout waters are open during this period. Spearing fish is not permitted in any of these waters at any time of the year. \r\n\r\nThese waters are closed to all fishing (including taking of minnows) from March 1 to 8 a.m. on the opening day of the trout season. Some of these waters have been included in the Early Season Trout-Stocked Waters Program and are open from March 1 through March 31. A person shall be deemed to be fishing if he or she has in possession any fishing line, rod, or other device that can be used for fishing while on or in any water or on the banks within 25 feet of any water where fishing is prohibited.\r\n\r\nCheck with the nearest Fish & Boat Commission office if there is any question about whether or not a water area is ""approved.""\r\n\r\nThis layer is current through the new fishing regulations released December of 2009 for the 2010 fishing season.',)","(u'FullMetadataDisplay.aspx?file=Stocked_Trout_Waterbodies201901.xml',)"
"(u'Stocked Trout Waters (Flowing Waters)',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Many streams, lakes, ponds, and reservoirs are officially classified as ""approved trout waters."" This means that these waters contain significant portions that are open to public fishing and are stocked with trout. The waters in this layer are flowing waters (not lakes) classified as ""approved trout waters"" and these are open to trout harvest during the ""extended season"" (see Commonwealth Inland Waters). Unlisted tributary streams (those not included in this list of ""approved trout waters"") are not open to harvest of trout during the ""extended season."" Only approved trout waters and all waters downstream of approved trout waters are open during this period. Spearing fish is not permitted in any of these waters at any time of the year. \r\n\r\nThese waters are closed to all fishing (including taking of minnows) from March 1 to 8 a.m. on the opening day of the trout season. Some of these waters have been included in the Early Season Trout-Stocked Waters Program and are open from March 1 through March 31. A person shall be deemed to be fishing if he or she has in possession any fishing line, rod, or other device that can be used for fishing while on or in any water or on the banks within 25 feet of any water where fishing is prohibited.\r\n\r\nCheck with the nearest Fish & Boat Commission office if there is any question about whether or not a water area is ""approved.""\r\n\r\nThis layer is current through the new fishing regulations released December of 2009 for the 2010 fishing season.',)","(u'FullMetadataDisplay.aspx?file=Stocked_Trout_Waters201901.xml',)"
"(u'Area Fisheries Managers Offices',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Office locations of Pennsylvania Fish and Boat Commission Area Fisheries Managers (AFM)',)","(u'FullMetadataDisplay.aspx?file=AreaFisheriesManagement_Offices201901.xml',)"
"(u'Area Fisheries Managers  Areas',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Coverage areas of Pennsylvania Fish and Boat Commission Area Fisheries Managers (AFM).',)","(u'FullMetadataDisplay.aspx?file=AreaFisheriesManagement_Areas201901.xml',)"
"(u'PFBC Commissioner Districts',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'The Pennsylvania Fish and Boat Commission is an independent administrative commission. It consists of ten competent citizens of the Commonwealth who are appointed by the Governor by and with the advice and consent of a majority of the Pennsylvania Senate. Commissioners serve for terms of eight years and continue in office until their successors are appointed. \r\n\r\nTwo members of the Commission serve at large and are experienced in boating and water safety education and owners of Pennsylvania registered boats. The remaining eight members each represent a specific geographic district. They are persons well informed on the subjects of conservation, restoration, fish and fishing and boats and boating. Commissioners are appointed on a bipartisan basis.  This GIS layer is a compilation of those 8 geographic districts.',)","(u'FullMetadataDisplay.aspx?file=PFBC_CommissionerDistricts201901.xml',)"
"(u'Class A Wild Trout Streams - points',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Class A streams are streams that support a population of wild (natural reproduction) trout of sufficient size and abundance to support a long-term and rewarding sport fishery. The Commission does not stock these streams. This GIS layer respresents the points of streams that are designated as such.',)","(u'FullMetadataDisplay.aspx?file=ClassA_Streams201907_pt.xml',)"
"(u'Stream Sections that Support Wild Trout Production',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'This layer contains flowing waters from the Pennsylvania Fish and Boat Commission Fisheries Resource Database that  support naturally reproducing populations of trout. A wild trout stream section is a biological designation that does not determine how it is managed, therefore, these streams may also be stocked with hatchery trout by the Commission.',)","(u'FullMetadataDisplay.aspx?file=Trout_NaturalReproduction201907.xml',)"
"(u'Access Points (Fishing and Boating)',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'This layer contains the locations of fishing and boating access areas that have been verified by the Pennsylvania Fish and Boat Commission and are public or semi-public areas.  In addition, accesses identified by water trail partners on water trail guides have been added to the layer.',)","(u'FullMetadataDisplay.aspx?file=Access201901.xml',)"
"(u'Stocked Trout Water Bodies (Points)',)","(u'2019',)","(u'Pennsylvania Fish and Boat Commission',)","(u'Many streams, lakes, ponds, and reservoirs are officially classified as ""approved trout waters."" This means that these waters contain significant portions that are open to public fishing and are stocked with trout. The waters in this layer are lakes (not flowing waters) classified as ""approved trout waters"" and these are open to trout harvest during the ""extended season"" (see Commonwealth Inland Waters). Unlisted tributary streams (those not included in this list of ""approved trout waters"") are not open to harvest of trout during the ""extended season."" Only approved trout waters and all waters downstream of approved trout waters are open during this period. Spearing fish is not permitted in any of these waters at any time of the year. \r\n\r\nThese waters are closed to all fishing (including taking of minnows) from March 1 to 8 a.m. on the opening day of the trout season. Some of these waters have been included in the Early Season Trout-Stocked Waters Program and are open from March 1 through March 31. A person shall be deemed to be fishing if he or she has in possession any fishing line, rod, or other device that can be used for fishing while on or in any water or on the banks within 25 feet of any water where fishing is prohibited.\r\n\r\nCheck with the nearest Fish & Boat Commission office if there is any question about whether or not a water area is ""approved.""\r\n\r\nThis layer is current through the new fishing regulations released December of 2009 for the 2010 fishing season.',)","(u'FullMetadataDisplay.aspx?file=Stocked_Trout_Waterbodies_pt201901.xml',)"
