,Collection To Add Map To,Image Path,Transcript Path,Notes (page titles),TITLE,ALTERNATIVE TITLE,CREATOR,CONTRIBUTOR,PUBLISHER,DESCRIPTION,CAPTION,ADDITIONAL NOTES,Project Affiliation,DATE OF CREATION,HISTORICAL ERA/PERIOD,ITEM TYPE,ITEM PHYSICAL FORMAT,DIMENTIONS,LOCALLY ASSIGNED SUBJECT HEADINGS,FAST SUBJECT HEADINGS,LANGUAGE,TRANSCRIPTION,TRANSLATION,CITY OR TOWNSHIP,STATE OR PROVINCE,COUNTRY,REGION OR AREA,CONTINENT,Coordinates,PROJECTIONS,SCALE,GEONAMES URI,PARENT COLLECTION NAME,CONTRIBUTING ORGANIZATION,CONTACT INFORMATION,LOCAL RIGHTS STATEMENT,RIGHTS STATEMENT URI,EXPECTED PUBLIC DOMAIN YEAR OF ENTRY,ADDITIONAL RIGHTS INFORMATION,FISCAL SPONSOR,LOCAL IDENTIFIER,BARCODE IDENTIFIER,SYSTEM IDENTIFIER,DLS IDENTIFIER,KALTURA AUDIO IDENTIFIER,KALTURA AUDIO PLAYLIST IDENTIFIER,KALTURA VIDEO IDENTIFIER,KALTURA VIDEO PLAYLIST IDENTIFIER,KALTURA AUDIO/VIDEO PLAYLIST IDENTIFIER,PERSISTENT URL (PURL),UMEDIA ARCHIVE,ATTACHED CHILD,FEATURED IMAGE,OBJECT FILE NAME
1126,Minneapolis and St. Paul Maps and Atlases,G4144.M5 1925 .M56,B2758443,North Section,"Regional map including part of Hennepin, Anoka & Ramsey Counties, Minnesota and the city of Minneapolis, December 1st, 1925",,Minneapolis (Minn.). City Planning Commission,,"The Commission (Minneapolis,  Minn.?)",,,Also shows railroads and the Public Land Survey grid.,,1925,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,149 x 102 centimeters,,,English,,,,,,,,"W0933000 W0930100 N0451400 N0444900; (W 93°30'00""--W 93°01'00""/N 45°14'00""--N 44°49'00"")",,"Scale [1:36,000] 1 inch to 3000 feet",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5 1925 .M56,UMN_BARCODE:B2758443,UMN_ALMA:9919066660001701,map10914,,,,,,,,,,
1128,Minneapolis and St. Paul Maps and Atlases,G4144.M5 G4 1924 .M5,CVB568624-10,,Use district map,,Minneapolis (Minn.). City Planning Commission,,"City Planning Commission (Minneapolis,  Minn)",Shows districts by type of use.,,"Prime meridian: Greenwich.; Verso: Wisconsin automobile road map.; ""140D"" in lower right.",,1924,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,on sheet 55 x 43 centimeters,"Land use, Urban; Land use; Zoning",,English,,,,,,,,"W0931944 W0931137 N0450304 N0445324; (W 93°19'44""--W 93°11'37""/N 45°03'04""--N 44°53'24"")",,"Scale approximately 1:28,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5 G4 1924 .M5,UMN_BARCODE:CVB568624-10,UMN_ALMA:9958699460001701,map10915,,,,,,,,,,
1129,Minneapolis and St. Paul Maps and Atlases,G4144.M5:2U5A5 1927 .S46x,31951D017699631,,"A map shewing the campus, the buildings and the idiosyncracies of the University of Minnesota",,"Semans, Nadine Evers","May, Elizabeth Paige; Ibidean Company","Ibidean Company? (Minneapolis,  Minn)",,,"Relief shown pictorially.; Borders on the side show the sororities, fraternities and clubs on campus.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,52 x 55 centimeters,University of Minnesota,,English,,,,,,,,"W0931420 W0931314 N0445842 N0445813; (W 93°14'20""--W 93°13'14""/N 44°58'42""--N 44°58'13"")",,Scale not given,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5:2U5A5 1927 .S46x,UMN_BARCODE:31951D017699631,UMN_ALMA:9964639540001701,map10916,,,,,,,,,,
1130,Minneapolis and St. Paul Maps and Atlases,G4144.M5:2U5G45 1924 .U55,B2952359,,University of Minnesota : plan of main campus,Plan of main campus,,,"(Minneapolis,  Minn.?)",,,Relief shown by hachures.; Shows streets with names and existing and proposed buildings and their names.,,1924 - 1930?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 41 centimeters,University of Minnesota,,English,,,,,,,,"W0931419 W0931322 N0445835 N0445813; (W 93°14'19""--W 93°13'22""/N 44°58'35""--N 44°58'13"")",,"Scale approximately 1:3,200",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5:2U5G45 1924 .U55,UMN_BARCODE:B2952359,UMN_ALMA:9939135000001701,map10917,,,,,,,,,,
1131,Minneapolis and St. Paul Maps and Atlases,G4144.M5E635 1929 .M56,B2957276,,A guide for your convenience in planning a visit to Minneapolis,A guide to Minneapolis; Where to go,Minneapolis Civic & Commerce Association. Convention Department,Hudson Map Company,"Issued by Convention Dept.,  Minneapolis Civic and Commerce Association (Minneapolis,  Minn)",,,"Shows location and names of streets, hotels, theatres, and public buildings.; Title from map when folded.; Inside map: ""Copyright Hudson Map Company, Minneapolis, Minn.""; Includes index to public buildings, hotels, and theatres.; Includes ""Facts about Minneapolis"" as of Jan. 1, 1929 and text about ""What to See and Do"" on verso.",,1929,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheet 28 x 18 centimeters,,,English,,,,,,,,"W0931944 W0931137 N0450304 N0445324; (W 93°19'44""--W 93°11'37""/N 45°03'04""--N 44°53'24"")",,Scale not given,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5E635 1929 .M56,UMN_BARCODE:B2957276,UMN_ALMA:9935442570001701,map10918a; map10918b,,,,,,,,,,
1132,Minneapolis and St. Paul Maps and Atlases,G4144.M5G44 1924 .M5,CVB568623-10,,Height district map,,Minneapolis (Minn.). City Planning Commission,,"City Planning Commission (Minneapolis,  Minn)",Shows districts by allowed number of story levels.,,"Relief shown by shading and spot heights.; ""Copyrighted, 1898, by Poole Bros., Chicago.""",,1924,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,on sheet 55 x 43 centimeters,Buildings; Height restrictions; Zoning,,English,,,,,,,,"W0931944 W0931137 N0450304 N0445324; (W 93°19'44""--W 93°11'37""/N 45°03'04""--N 44°53'24"")",,"Scale approximately 1:28,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.M5G44 1924 .M5,UMN_BARCODE:CVB568623-10,UMN_ALMA:9958687120001701,map10919,,,,,,,,,,
1133,City Maps,G4144.N4G46 1929 .M5x,CVB1715099-10,,"Map city New Ulm, Brown County Minnesota",,New Ulm (Minn.),,"Engineering Dept., ) ((New Ulm)",,,Plot plan of the city of New Ulm.,,1929,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,26 x 55 centimeters,Real property,,English,,,,,,,,W0942800 W0942800 N0441900 N0441900; (W 94°28'--W 94°28' /N 44°19'--N 44°19'),,"Scale (approximately 1:18,375) not ""1 inch = 300'""",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.N4G46 1929 .M5x,UMN_BARCODE:CVB1715099-10,UMN_ALMA:9952734120001701,map10920,,,,,,,,,,
1134,Minneapolis and St. Paul Maps and Atlases,G4144.S4 1884 .C8,B4041987,,"R.L. Polk & Co.'s city directory map of St. Paul, Minn",,"Curtice, D. L. (David L.), 1828-1902",R.L. Polk & Co; Warwick & Costello,"D.L. Curtice,  C.E. & surveyor (Saint Paul), 1884",,,From: R.L. Polk & Co.'s St. Paul city directory / R.L. Polk & Co. 1884.; Includes street index.,,1884,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,45 x 55 centimeters,,,English,,,,,,,,W0930943 W0930245 N0445902 N0445510; (W 93⁰09ʹ43ʺ--W 93⁰02ʹ45ʺ/N 44⁰59ʹ02ʺ--N 44⁰55ʹ10ʺ),,"Scale approximately 1:15,840",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.S4 1884 .C8,UMN_BARCODE:B4041987,UMN_ALMA:9916676320001701,map10921,,,,,,,,,,
1135,Minneapolis and St. Paul Maps and Atlases,G4144.S4 1926 .H8,B3199774,Likely multiple copies; select copy in best condition,Map of the city of Saint Paul,Hudson's indexed pocket map of St. Paul,Hudson Map Company,"H.M. Smyth Printing Company (Saint Paul, Minn.)","H.M. Smyth Printing Co (Saint Paul,  Minn), 1926",Shows street car lines.,,Includes street index.,,1926,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,"43 x 59 centimeters, on sheet 46 x 85 centimeters",,,English,,,,,,,,"W0930933 W0930126 N0450214 N0445234; (W 93°09'33""--W 93°01'26""/N 45°02'14""--N 44°52'34"")",,"Scale approximately 1:28,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.S4 1926 .H8,UMN_BARCODE:B3199774,UMN_ALMA:9945022750001701,map10922,,,,,,,,,,
1136,Minneapolis and St. Paul Maps and Atlases,G4144.S4A3 1874 .E5 Copy 2,31951D03686898G,,"St. Paul, Minn.",,"Ellsbury, Geo. H","Hoffman; Green, Vernon; Charles Shober & Co; Chicago Lithographing Co",Chas. Shober & Co. proprietors of Chicago Lith. Co (Chicago),,,"Title from lower margin.; ""Entered according to act of Congress, year 1874, by G.H. Ellsbury and Vernon Green, with the Librarian of Congress""--Lower left margin.; Bird's-eye view.; Includes key to points of interest in lower margin.",,1874,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,"39 x 75 centimeters, on sheet 44 x 79 centimeters",,,English,,,,,,,,"W0930550 W0930450 N0445650 N0445620; (W 93°05'50""--W 93°04'50""/N 44°56'50""--N 44°56'20"")",,Not drawn to scale,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.S4A3 1874 .E5 Copy 2,UMN_BARCODE:31951D03686898G,UMN_ALMA:9976156486501701,map10923,,,,,,,,,,
1137,Minneapolis and St. Paul Maps and Atlases,G4144.S4F7 1888 .C8,31951D036865819,,Curtice's new pocket map of Saint Paul,,"Curtice, D. L. (David L.), 1828-1902",,,,,Shows election district and city and ward boundaries.; Partially hand colored.,,1888,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,58 x 81 centimeters,Election districts,,English,,,,,,,,W0931228 W0930015 N0445930 N0445310; (W 93°12ʹ28ʺ--W 93°00ʹ15ʺ/N 44°59ʹ30ʺ--N 44°53ʹ10ʺ),,No scale given,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.S4F7 1888 .C8,UMN_BARCODE:31951D036865819,UMN_ALMA:9975244294101701,map10924,,,,,,,,,,
1138,Minneapolis and St. Paul Maps and Atlases,G4144.S4G52 1929 .S8,B3205412,,"St. Paul park system, 1929",,,,(Minnesota),Shows paved and unpaved parkways and street links and proposed boulevards.,,Relief shown by hachures.,,1929,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,29 x 39 centimeters,Parks,,English,,,,,,,,"W0971400 W0892900 N0492300 N0432900; (W 97°14'00""--W 89°29'00""/N 49°23'00""--N 43°29'00"")",,Scale not determined,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.S4G52 1929 .S8,UMN_BARCODE:B3205412,UMN_ALMA:9918996500001701,map10925,,,,,,,,,,
1139,Minneapolis and St. Paul Maps and Atlases,G4144.T89 1926 .M34,B3386540,,Handy guide map roads and lakes : twenty-five mile radius of Saint Paul,,McGill-Warner Co,First National Bank of Saint Paul,"McGill-Warner Co (St. Paul), 1926",,,"Title from cover.; In upper margin: First National Bank, St. Paul, Minn.",,1926,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,48 x 66 centimeters,,,English,,,,,,,,"W0931944 W0930216 N0450304 N0445255; (W 93°19'44""--W 93°02'16""/N 45°03'04""--N 44°52'55"")",,"Scale [1:190,080]",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.T89 1926 .M34,UMN_BARCODE:B3386540,UMN_ALMA:9916340390001701,map10926,,,,,,,,,,
1140,Minneapolis and St. Paul Maps and Atlases,G4144.T89P2 1924 .A86,B2917184,,Automobile Club of Minneapolis' county road map : showing all the roads within a radius of seventy-five miles from the Twin Cities,Auto Club road map,Automobile Club of Minneapolis,"Hill, G. Roy; Lagaard, Th","Automobile Club of Minneapolis (Minneapolis,  Minn), 1924",,,"Also shows Automobile Club of Minneapolis' guide posts, ""main traveled roads,"" and schools, churches, and town halls.; On panel: ""This map has been prepared especially for the members of the Autmobile Club of Minneapolis.""; On panel: Copyright G. Roy Hill, secretary, 1924.; ""Th. Lagaard, Del.""",,1924,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,75 x 62 centimeters,Roads; Roads,,English,,,,,,,,"W0971400 W0892900 N0492300 N0432900; (W 97°14'00""--W 89°29'00""/N 49°23'00""--N 43°29'00"")",,"Scale approximately 1:258,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4144.T89P2 1924 .A86,UMN_BARCODE:B2917184,UMN_ALMA:9916879290001701,map10927,,,,,,,,,,
