STATEABBR,PRINMERCD,PRINMER,Township,TWNSHPFRAC,Township Direction,Range,RANGEFRAC,Range Direction,TWNSHPDPCD,PLSSID,TWNSHPLAB,Bounding Box
MI,19,Michigan Meridian,26,0,N,6,0,E,0,MI190260N0060E0,26N 6E,"-83.76675547, 44.59583322, -83.64544725, 44.68286664"
MI,19,Michigan Meridian,5,0,S,11,0,W,0,MI190050S0110W0,5S 11W,"-85.64496269, 41.98369887, -85.52811402, 42.07070646"
MI,19,Michigan Meridian,4,0,S,2,0,E,0,MI190040S0020E0,4S 2E,"-84.24842086, 42.07156315, -84.13195915, 42.16256667"
MI,19,Michigan Meridian,5,0,S,5,0,W,0,MI190050S0050W0,5S 5W,"-84.94233949, 41.98558165, -84.82617695, 42.0725259"
MI,19,Michigan Meridian,45,0,N,14,0,W,0,MI190450N0140W0,45N 14W,"-86.11597378, 46.24411172, -85.99002596, 46.33138264"
MI,19,Michigan Meridian,49,0,N,41,0,W,0,MI190490N0410W0,49N 41W,"-89.49002427, 46.59245985, -89.36463511, 46.67942154"
MI,19,Michigan Meridian,7,0,N,9,0,E,0,MI190070N0090E0,7N 9E,"-83.45909246, 42.96879207, -83.33939578, 43.05739982"
MI,19,Michigan Meridian,1,0,N,10,0,E,0,MI190010N0100E0,1N 10E,"-83.32073913, 42.44203423, -83.20060451, 42.53189392"
MI,19,Michigan Meridian,26,0,N,8,0,W,0,MI190260N0080W0,26N 8W,"-85.33342388, 44.59746549, -85.21020954, 44.6851585"
MI,19,Michigan Meridian,46,0,N,38,0,W,0,MI190460N0380W0,46N 38W,"-89.11615973, 46.3327788, -88.99090098, 46.41991515"
MI,19,Michigan Meridian,1,0,N,10,0,W,0,MI190010N0100W0,1N 10W,"-85.54344692, 42.42020198, -85.42515413, 42.50873975"
MI,19,Michigan Meridian,24,0,N,5,0,E,0,MI190240N0050E0,24N 5E,"-83.88664054, 44.421866, -83.76470532, 44.50997743"
MI,19,Michigan Meridian,39,0,N,23,0,W,0,MI190390N0230W0,39N 23W,"-87.20275689, 45.72417364, -87.07958839, 45.81159091"
MI,19,Michigan Meridian,49,0,N,28,0,W,0,MI190490N0280W0,49N 28W,"-87.86580177, 46.59307977, -87.73946676, 46.67983274"
MI,19,Michigan Meridian,44,0,N,15,0,W,0,MI190440N0150W0,44N 15W,"-86.24078811, 46.15815843, -86.11574003, 46.24477822"
MI,19,Michigan Meridian,4,0,N,5,0,E,0,MI190040N0050E0,4N 5E,"-83.9224728, 42.68783804, -83.80042462, 42.78168794"
MI,19,Michigan Meridian,46,0,N,14,0,W,0,MI190460N0140W0,46N 14W,"-86.1151451, 46.33131054, -85.98994388, 46.41841423"
MI,19,Michigan Meridian,52,0,N,40,0,W,0,MI190520N0400W0,52N 40W,"-89.39819131, 46.85133049, -89.31366185, 46.88041585"
MI,19,Michigan Meridian,48,0,N,46,0,W,0,MI190480N0460W0,48N 46W,"-90.11398674, 46.50607363, -89.98955478, 46.59294437"
MI,19,Michigan Meridian,10,0,N,5,0,W,0,MI190100N0050W0,10N 5W,"-84.95524441, 43.20572999, -84.83526562, 43.29256212"
MI,19,Michigan Meridian,13,0,N,8,0,E,0,MI190130N0080E0,13N 8E,"-83.58347774, 43.47983921, -83.46350919, 43.56720299"
MI,19,Michigan Meridian,49,0,N,31,0,W,0,MI190490N0310W0,49N 31W,"-88.24109468, 46.59228178, -88.11595315, 46.67867593"
MI,19,Michigan Meridian,52,0,N,27,0,W,0,MI190520N0270W0,52N 27W,"-87.79136637, 46.8515459, -87.72807693, 46.88067153"
MI,19,Michigan Meridian,30,0,N,1,0,W,0,MI190300N0010W0,30N 1W,"-84.48699826, 44.9408807, -84.36933249, 45.0274287"
MI,19,Michigan Meridian,17,0,N,3,0,E,0,MI190170N0030E0,17N 3E,"-84.16718553, 43.82514361, -84.04488736, 43.91211868"
MI,19,Michigan Meridian,42,0,N,33,0,W,0,MI190420N0330W0,42N 33W,"-88.49266237, 45.98550361, -88.36701673, 46.07322926"
MI,19,Michigan Meridian,36,0,N,28,0,W,0,MI190360N0280W0,36N 28W,"-87.82270983, 45.46384229, -87.69664567, 45.5506674"
MI,19,Michigan Meridian,20,0,N,2,0,W,0,MI190200N0020W0,20N 2W,"-84.60809851, 44.07440636, -84.48602058, 44.16064634"
MI,19,Michigan Meridian,53,0,N,32,0,W,0,MI190530N0320W0,53N 32W,"-88.42522627, 46.96759161, -88.36169712, 47.02551001"
MI,19,Michigan Meridian,33,0,N,7,0,W,0,MI190330N0070W0,33N 7W,"-85.22288916, 45.20490803, -85.0978252, 45.29293533"
MI,19,Michigan Meridian,33,0,N,9,0,E,0,MI190330N0090E0,33N 9E,"-83.39949042, 45.20709615, -83.37257049, 45.29393048"
MI,19,Michigan Meridian,18,0,N,16,0,W,0,MI190180N0160W0,18N 16W,"-86.28017047, 43.90321941, -86.15856298, 43.99088298"
MI,19,Michigan Meridian,7,0,N,1,0,W,0,MI190070N0010W0,7N 1W,"-84.48432079, 42.94278863, -84.36563494, 43.03081747"
MI,19,Michigan Meridian,57,0,N,31,0,W,0,MI190570N0310W0,57N 31W,"-88.2989865, 47.28609083, -88.17222627, 47.37308641"
MI,19,Michigan Meridian,58,0,N,27,0,W,0,MI190580N0270W0,58N 27W,"-87.79271584, 47.39179592, -87.71010933, 47.46001404"
MI,19,Michigan Meridian,29,0,N,5,0,W,0,MI190290N0050W0,29N 5W,"-84.96971089, 44.85803707, -84.84730392, 44.94530217"
MI,19,Michigan Meridian,11,0,N,5,0,W,0,MI190110N0050W0,11N 5W,"-84.96509562, 43.29226958, -84.84497357, 43.37920576"
MI,19,Michigan Meridian,41,0,N,31,0,W,0,MI190410N0310W0,41N 31W,"-88.24213552, 45.92077044, -88.11683979, 45.9859298"
MI,19,Michigan Meridian,9,0,N,10,0,W,0,MI190090N0100W0,9N 10W,"-85.55108906, 43.1174248, -85.43100415, 43.20598925"
MI,19,Michigan Meridian,51,0,N,29,0,W,0,MI190510N0290W0,51N 29W,"-88.0447708, 46.76524392, -87.91756442, 46.85184085"
MI,19,Michigan Meridian,21,0,N,17,0,W,0,MI190210N0170W0,21N 17W,"-86.4063989, 44.17619981, -86.30288451, 44.26434261"
MI,19,Michigan Meridian,41,0,N,13,0,W,0,MI190410N0130W0,41N 13W,"-85.9913404, 45.92087573, -85.86550177, 45.98318716"
MI,19,Michigan Meridian,13,0,N,15,0,W,0,MI190130N0150W0,13N 15W,"-86.15902189, 43.46732614, -86.039458, 43.55531273"
MI,19,Michigan Meridian,44,0,N,33,0,W,0,MI190440N0330W0,44N 33W,"-88.49207025, 46.159646, -88.36714353, 46.24628465"
MI,19,Michigan Meridian,5,0,S,10,0,W,0,MI190050S0100W0,5S 10W,"-85.52913024, 41.98414411, -85.41016919, 42.07131268"
MI,19,Michigan Meridian,7,0,N,14,0,E,0,MI190070N0140E0,7N 14E,"-82.87084136, 42.98403159, -82.75002063, 43.07323588"
MI,19,Michigan Meridian,45,0,N,42,0,W,0,MI190450N0420W0,45N 42W,"-89.61555425, 46.24653519, -89.49044017, 46.33326132"
MI,19,Michigan Meridian,7,0,N,11,0,E,0,MI190070N0110E0,7N 11E,"-83.22668676, 42.97282732, -83.10393055, 43.06437901"
MI,19,Michigan Meridian,4,0,N,13,0,E,0,MI190040N0130E0,4N 13E,"-82.98009443, 42.71601543, -82.85965744, 42.80664784"
MI,19,Michigan Meridian,44,0,N,22,0,W,0,MI190440N0220W0,44N 22W,"-87.11649528, 46.1587568, -86.99062293, 46.2461736"
MI,19,Michigan Meridian,5,0,S,2,0,E,0,MI190050S0020E0,5S 2E,"-84.24764503, 41.98656027, -84.13103912, 42.07379399"
MI,19,Michigan Meridian,6,0,N,15,0,E,0,MI190060N0150E0,6N 15E,"-82.74514516, 42.89754333, -82.61960106, 42.9911352"
MI,19,Michigan Meridian,49,0,N,9,0,W,0,MI190490N0090W0,49N 9W,"-85.4892962, 46.59307129, -85.36329229, 46.68025414"
MI,19,Michigan Meridian,23,0,N,13,0,W,0,MI190230N0130W0,23N 13W,"-85.94047887, 44.33795348, -85.81907998, 44.42620698"
MI,19,Michigan Meridian,12,0,N,12,0,E,0,MI190120N0120E0,12N 12E,"-83.1095999, 43.41439509, -82.98830939, 43.50405621"
MI,19,Michigan Meridian,19,0,N,3,0,E,0,MI190190N0030E0,19N 3E,"-84.16644603, 43.99695356, -84.04534455, 44.08376986"
MI,19,Michigan Meridian,2,0,S,2,0,W,0,MI190020S0020W0,2S 2W,"-84.60073541, 42.24739514, -84.48288673, 42.33489144"
MI,19,Michigan Meridian,8,0,S,9,0,W,0,MI190080S0090W0,8S 9W,"-85.40909198, 41.75975029, -85.29203266, 41.8108893"
MI,19,Michigan Meridian,27,0,N,8,0,W,0,MI190270N0080W0,27N 8W,"-85.33342388, 44.68479988, -85.21154949, 44.77275031"
MI,19,Michigan Meridian,5,0,S,2,0,W,0,MI190050S0020W0,5S 2W,"-84.59294001, 41.98548463, -84.47735922, 42.07283084"
MI,19,Michigan Meridian,47,0,N,28,0,W,0,MI190470N0280W0,47N 28W,"-87.86627754, 46.42032052, -87.73978074, 46.5069945"
MI,19,Michigan Meridian,23,0,N,1,0,W,0,MI190230N0010W0,23N 1W,"-84.4923027, 44.33411169, -84.36966392, 44.42357473"
MI,19,Michigan Meridian,24,0,N,13,0,W,0,MI190240N0130W0,24N 13W,"-85.93961779, 44.42449895, -85.81773369, 44.51317822"
MI,19,Michigan Meridian,24,0,N,6,0,W,0,MI190240N0060W0,24N 6W,"-85.09584249, 44.42196404, -84.97095363, 44.51054607"
MI,19,Michigan Meridian,47,0,N,25,0,W,0,MI190470N0250W0,47N 25W,"-87.49040676, 46.41944224, -87.36427319, 46.50630881"
MI,19,Michigan Meridian,7,0,N,3,0,E,0,MI190070N0030E0,7N 3E,"-84.16755736, 42.95418101, -84.04985279, 43.04407352"
MI,19,Michigan Meridian,7,0,S,5,0,E,0,MI190070S0050E0,7S 5E,"-83.88570029, 41.81919634, -83.76746012, 41.90794563"
MI,19,Michigan Meridian,3,0,N,5,0,W,0,MI190030N0050W0,3N 5W,"-84.95618302, 42.59700003, -84.83627267, 42.68325799"
MI,19,Michigan Meridian,1,0,N,6,0,E,0,MI190010N0060E0,1N 6E,"-83.79198123, 42.42843793, -83.66487002, 42.51855607"
MI,19,Michigan Meridian,20,0,N,1,0,W,0,MI190200N0010W0,20N 1W,"-84.48728978, 44.07337711, -84.36690517, 44.16061186"
MI,19,Michigan Meridian,4,0,S,10,0,W,0,MI190040S0100W0,4S 10W,"-85.53035877, 42.07070646, -85.41109706, 42.15800916"
MI,19,Michigan Meridian,42,0,N,29,0,W,0,MI190420N0290W0,42N 29W,"-87.99244183, 45.98559093, -87.86673467, 46.0729173"
MI,19,Michigan Meridian,34,0,N,5,0,E,0,MI190340N0050E0,34N 5E,"-83.88616022, 45.28707966, -83.76088915, 45.37601559"
MI,19,Michigan Meridian,48,0,N,32,0,W,0,MI190480N0320W0,48N 32W,"-88.36588024, 46.50639814, -88.24100222, 46.59285346"
MI,19,Michigan Meridian,4,0,N,17,0,E,0,MI190040N0170E0,4N 17E,"-82.4935943, 42.72828361, -82.4706644, 42.80265404"
MI,19,Michigan Meridian,46,0,N,31,0,W,0,MI190460N0310W0,46N 31W,"-88.24238282, 46.33323954, -88.11656547, 46.42007584"
MI,19,Michigan Meridian,38,0,N,28,0,W,0,MI190380N0280W0,38N 28W,"-87.81978817, 45.63567014, -87.6967268, 45.72295226"
MI,19,Michigan Meridian,41,0,N,24,0,W,0,MI190410N0240W0,41N 24W,"-87.36800428, 45.89839569, -87.2428247, 45.98531319"
MI,19,Michigan Meridian,43,0,N,35,0,W,0,MI190430N0350W0,43N 35W,"-88.74162147, 46.07266244, -88.61679527, 46.16025327"
MI,19,Michigan Meridian,3,0,N,9,0,E,0,MI190030N0090E0,3N 9E,"-83.44595502, 42.61507004, -83.3250081, 42.70580443"
MI,19,Michigan Meridian,15,0,N,5,0,W,0,MI190150N0050W0,15N 5W,"-84.96834748, 43.6396528, -84.84849066, 43.72729372"
MI,19,Michigan Meridian,46,0,N,23,0,W,0,MI190460N0230W0,46N 23W,"-87.24176595, 46.33286546, -87.1162814, 46.42033086"
MI,19,Michigan Meridian,19,0,N,9,0,E,0,MI190190N0090E0,19N 9E,"-83.44532883, 44.01671496, -83.42511336, 44.04573161"
MI,19,Michigan Meridian,63,0,N,38,0,W,0,MI190630N0380W0,63N 38W,"-89.19330191, 47.82280356, -89.06406125, 47.89514722"
MI,19,Michigan Meridian,63,0,N,39,0,W,0,MI190630N0390W0,63N 39W,"-89.3225455, 47.83729964, -89.19301111, 47.89473235"
MI,19,Michigan Meridian,4,0,N,9,0,W,0,MI190040N0090W0,4N 9W,"-85.42771057, 42.68215329, -85.30947328, 42.76982846"
MI,19,Michigan Meridian,4,0,N,6,0,W,0,MI190040N0060W0,4N 6W,"-85.07557679, 42.68322837, -84.95581358, 42.77080332"
MI,19,Michigan Meridian,5,0,S,16,0,W,0,MI190050S0160W0,5S 16W,"-86.22294137, 41.98361919, -86.10736813, 42.07146181"
MI,19,Michigan Meridian,53,0,N,37,0,W,0,MI190530N0370W0,53N 37W,"-89.05986129, 46.93848383, -88.93245433, 47.02518486"
MI,19,Michigan Meridian,4,0,N,7,0,E,0,MI190040N0070E0,4N 7E,"-83.68648694, 42.69555883, -83.56584381, 42.78595457"
MI,19,Michigan Meridian,20,0,N,5,0,E,0,MI190200N0050E0,20N 5E,"-83.92748741, 44.08381937, -83.80672494, 44.16207117"
MI,19,Michigan Meridian,6,0,S,17,0,W,0,MI190060S0170W0,6S 17W,"-86.33991911, 41.8987219, -86.2227801, 41.9856184"
MI,19,Michigan Meridian,26,0,N,5,0,E,0,MI190260N0050E0,26N 5E,"-83.88817477, 44.59537391, -83.76601868, 44.68284548"
MI,19,Michigan Meridian,1,0,N,9,0,W,0,MI190010N0090W0,1N 9W,"-85.42544395, 42.41968216, -85.30788527, 42.50854363"
MI,19,Michigan Meridian,6,0,S,10,0,E,0,MI190060S0100E0,6S 10E,"-83.30178712, 41.93091652, -83.18590934, 42.00961908"
MI,19,Michigan Meridian,33,0,N,4,0,W,0,MI190330N0040W0,33N 4W,"-84.85540507, 45.20193701, -84.73267196, 45.29058256"
MI,19,Michigan Meridian,3,0,S,7,0,E,0,MI190030S0070E0,3S 7E,"-83.66122234, 42.17206406, -83.54205471, 42.26247563"
MI,19,Michigan Meridian,4,0,N,14,0,W,0,MI190040N0140W0,4N 14W,"-86.01820549, 42.680574, -85.89793203, 42.76902261"
MI,19,Michigan Meridian,48,0,N,29,0,W,0,MI190480N0290W0,48N 29W,"-87.99150685, 46.50629116, -87.86573852, 46.59348154"
MI,19,Michigan Meridian,6,0,S,19,0,W,0,MI190060S0190W0,6S 19W,"-86.57063339, 41.89919815, -86.45567498, 41.98586581"
MI,19,Michigan Meridian,41,0,N,15,0,W,0,MI190410N0150W0,41N 15W,"-86.24109328, 45.94653486, -86.11656515, 45.98340533"
MI,19,Michigan Meridian,28,0,N,12,0,W,0,MI190280N0120W0,28N 12W,"-85.81511653, 44.77442922, -85.69409513, 44.8633368"
MI,19,Michigan Meridian,50,0,N,12,0,W,0,MI190500N0120W0,50N 12W,"-85.86446214, 46.67890969, -85.77690961, 46.69045162"
MI,19,Michigan Meridian,2,0,S,13,0,W,0,MI190020S0130W0,2S 13W,"-85.87892818, 42.24456766, -85.76550021, 42.33218651"
MI,19,Michigan Meridian,46,0,N,34,0,W,0,MI190460N0340W0,46N 34W,"-88.61681754, 46.33325848, -88.49132617, 46.42007003"
MI,19,Michigan Meridian,51,0,N,31,0,W,0,MI190510N0310W0,51N 31W,"-88.29857727, 46.76494986, -88.17142393, 46.85202397"
MI,19,Michigan Meridian,20,0,N,8,0,W,0,MI190200N0080W0,20N 8W,"-85.32596836, 44.07335688, -85.20610823, 44.16493578"
MI,19,Michigan Meridian,2,0,S,14,0,W,0,MI190020S0140W0,2S 14W,"-85.99438122, 42.24387097, -85.87868209, 42.33229353"
MI,19,Michigan Meridian,11,0,N,14,0,W,0,MI190110N0140W0,11N 14W,"-86.03907557, 43.29316089, -85.9193494, 43.38054317"
MI,19,Michigan Meridian,37,0,N,29,0,W,0,MI190370N0290W0,37N 29W,"-87.8357072, 45.55024364, -87.81990602, 45.5720995"
MI,19,Michigan Meridian,42,0,N,27,0,W,0,MI190420N0270W0,42N 27W,"-87.74188489, 45.98590619, -87.61668414, 46.07271811"
MI,19,Michigan Meridian,49,0,N,7,0,W,0,MI190490N0070W0,49N 7W,"-85.23914677, 46.59294139, -85.11333249, 46.67998328"
MI,19,Michigan Meridian,42,0,N,8,0,E,0,MI190420N0080E0,42N 8E,"-83.48994233, 45.98302101, -83.46901234, 46.00131128"
MI,19,Michigan Meridian,43,0,N,13,0,W,0,MI190430N0130W0,43N 13W,"-85.99031482, 46.07139017, -85.86432873, 46.1586071"
MI,19,Michigan Meridian,46,0,N,44,0,W,0,MI190460N0440W0,46N 44W,"-89.86528934, 46.33291004, -89.7402883, 46.41945402"
MI,19,Michigan Meridian,30,0,N,15,0,W,0,MI190300N0150W0,30N 15W,"-86.17453624, 44.99592866, -86.07279066, 45.02587963"
MI,19,Michigan Meridian,47,0,N,3,0,W,0,MI190470N0030W0,47N 3W,"-84.73924629, 46.41826048, -84.61404932, 46.49333405"
MI,19,Michigan Meridian,28,0,N,4,0,E,0,MI190280N0040E0,28N 4E,"-84.01010901, 44.76880783, -83.88786627, 44.85661465"
MI,19,Michigan Meridian,5,0,S,4,0,W,0,MI190050S0040W0,5S 4W,"-84.82642247, 41.98544503, -84.70944263, 42.07249548"
MI,19,Michigan Meridian,32,0,N,1,0,W,0,MI190320N0010W0,32N 1W,"-84.48964165, 45.11246802, -84.36660312, 45.19973005"
MI,19,Michigan Meridian,31,0,N,9,0,E,0,MI190310N0090E0,31N 9E,"-83.39080766, 45.03441345, -83.26763139, 45.12233438"
MI,19,Michigan Meridian,58,0,N,26,0,W,0,MI190580N0260W0,58N 26W,"-87.66593682, 47.40117806, -87.58022795, 47.431119"
MI,19,Michigan Meridian,50,0,N,45,0,W,0,MI190500N0450W0,50N 45W,"-89.98913196, 46.67888873, -89.86387926, 46.76526796"
MI,19,Michigan Meridian,45,0,N,21,0,W,0,MI190450N0210W0,45N 21W,"-86.99092679, 46.24557414, -86.86574797, 46.33315611"
MI,19,Michigan Meridian,8,0,N,6,0,W,0,MI190080N0060W0,8N 6W,"-85.07518836, 43.03234936, -84.95571082, 43.12021479"
MI,19,Michigan Meridian,19,0,N,5,0,E,0,MI190190N0050E0,19N 5E,"-83.92726835, 43.99721487, -83.80656594, 44.08420109"
MI,19,Michigan Meridian,34,0,N,28,0,W,0,MI190340N0280W0,34N 28W,"-87.82243072, 45.34458887, -87.71956245, 45.3776841"
MI,19,Michigan Meridian,27,0,N,9,0,E,0,MI190270N0090E0,27N 9E,"-83.40484021, 44.68496103, -83.28100628, 44.77375363"
MI,19,Michigan Meridian,44,0,N,28,0,W,0,MI190440N0280W0,44N 28W,"-87.86686224, 46.15954298, -87.74133507, 46.2468799"
MI,19,Michigan Meridian,48,0,N,35,0,W,0,MI190480N0350W0,48N 35W,"-88.7418037, 46.50660837, -88.6157275, 46.59295304"
MI,19,Michigan Meridian,25,0,N,6,0,W,0,MI190250N0060W0,25N 6W,"-85.09394178, 44.5103146, -84.97095363, 44.59748457"
MI,19,Michigan Meridian,55,0,N,32,0,W,0,MI190550N0320W0,55N 32W,"-88.42557116, 47.11270148, -88.29817645, 47.19985499"
MI,19,Michigan Meridian,29,0,N,13,0,W,0,MI190290N0130W0,29N 13W,"-85.93801721, 44.86282286, -85.81165606, 44.95471264"
MI,19,Michigan Meridian,16,0,N,12,0,W,0,MI190160N0120W0,16N 12W,"-85.80039158, 43.72738643, -85.67904461, 43.81551492"
MI,19,Michigan Meridian,48,0,N,49,0,W,0,MI190480N0490W0,48N 49W,"-90.41903972, 46.53281085, -90.36326465, 46.59317998"
MI,19,Michigan Meridian,6,0,S,12,0,W,0,MI190060S0120W0,6S 12W,"-85.7612102, 41.89628338, -85.64398975, 41.98370044"
MI,19,Michigan Meridian,40,0,N,19,0,W,0,MI190400N0190W0,40N 19W,"-86.70795919, 45.82459214, -86.58264031, 45.89688459"
MI,19,Michigan Meridian,50,0,N,34,0,W,0,MI190500N0340W0,50N 34W,"-88.61543723, 46.67905833, -88.49006715, 46.76487144"
MI,19,Michigan Meridian,44,0,N,14,0,W,0,MI190440N0140W0,44N 14W,"-86.11574722, 46.1581983, -85.99002596, 46.24472447"
MI,19,Michigan Meridian,39,0,N,18,0,W,0,MI190390N0180W0,39N 18W,"-86.58502949, 45.72225974, -86.45947163, 45.80977115"
MI,19,Michigan Meridian,2,0,N,16,0,W,0,MI190020N0160W0,2N 16W,"-86.24896952, 42.50594035, -86.1297, 42.5940389"
MI,19,Michigan Meridian,29,0,N,7,0,W,0,MI190290N0070W0,29N 7W,"-85.21108643, 44.8586959, -85.09133475, 44.94618356"
MI,19,Michigan Meridian,3,0,S,3,0,W,0,MI190030S0030W0,3S 3W,"-84.71694389, 42.15914553, -84.59492142, 42.24748957"
MI,19,Michigan Meridian,44,0,N,37,0,W,0,MI190440N0370W0,44N 37W,"-88.99111965, 46.15974737, -88.86537906, 46.24664716"
MI,19,Michigan Meridian,4,0,N,3,0,E,0,MI190040N0030E0,4N 3E,"-84.15825073, 42.68508391, -84.03544538, 42.77845088"
MI,19,Michigan Meridian,26,0,N,4,0,W,0,MI190260N0040W0,26N 4W,"-84.8499734, 44.59771491, -84.72688244, 44.68493331"
MI,19,Michigan Meridian,17,0,N,11,0,E,0,MI190170N0110E0,17N 11E,"-83.2424407, 43.84526415, -83.12157358, 43.93534714"
MI,19,Michigan Meridian,5,0,N,6,0,W,0,MI190050N0060W0,5N 6W,"-85.07491345, 42.77043092, -84.95589725, 42.8570459"
MI,19,Michigan Meridian,5,0,N,14,0,W,0,MI190050N0140W0,5N 14W,"-86.02034114, 42.76766641, -85.90063123, 42.85638711"
MI,19,Michigan Meridian,9,0,N,5,0,W,0,MI190090N0050W0,9N 5W,"-84.95571082, 43.1188135, -84.83632075, 43.20648215"
MI,19,Michigan Meridian,28,0,N,7,0,E,0,MI190280N0070E0,28N 7E,"-83.64628307, 44.77024449, -83.52566242, 44.85953685"
MI,19,Michigan Meridian,13,0,N,18,0,W,0,MI190130N0180W0,13N 18W,"-86.51772999, 43.4722498, -86.39724738, 43.55951461"
MI,19,Michigan Meridian,1,0,N,17,0,W,0,MI190010N0170W0,1N 17W,"-86.28407774, 42.41924499, -86.2460028, 42.49143296"
MI,19,Michigan Meridian,47,0,N,33,0,W,0,MI190470N0330W0,47N 33W,"-88.49132617, 46.41995454, -88.36588024, 46.50664076"
MI,19,Michigan Meridian,66,0,N,36,0,W,0,MI190660N0360W0,66N 36W,"-88.82685986, 48.06539692, -88.80561193, 48.07945795"
MI,19,Michigan Meridian,5,0,S,13,0,W,0,MI190050S0130W0,5S 13W,"-85.87711131, 41.98347163, -85.7612102, 42.06944991"
MI,19,Michigan Meridian,24,0,N,2,0,W,0,MI190240N0020W0,24N 2W,"-84.61413867, 44.42131224, -84.48947966, 44.51135065"
MI,19,Michigan Meridian,4,0,S,17,0,W,0,MI190040S0170W0,4S 17W,"-86.33990626, 42.07146181, -86.22281453, 42.1574012"
MI,19,Michigan Meridian,8,0,S,2,0,E,0,MI190080S0020E0,8S 2E,"-84.23491853, 41.72439753, -84.1155364, 41.81513291"
MI,19,Michigan Meridian,7,0,N,13,0,E,0,MI190070N0130E0,7N 13E,"-82.99103291, 42.98238966, -82.86839478, 43.07028592"
MI,19,Michigan Meridian,23,0,N,9,0,W,0,MI190230N0090W0,23N 9W,"-85.4602626, 44.33902166, -85.33708644, 44.42535075"
MI,19,Michigan Meridian,3,0,N,8,0,E,0,MI190030N0080E0,3N 8E,"-83.56584381, 42.61072527, -83.44184416, 42.70186546"
MI,19,Michigan Meridian,26,0,N,16,0,W,0,MI190260N0160W0,26N 16W,"-86.26093645, 44.60465232, -86.1792996, 44.69181324"
MI,19,Michigan Meridian,40,0,N,2,0,W,0,MI190400N0020W0,40N 2W,"-84.60987616, 45.84917576, -84.6040526, 45.86294613"
MI,19,Michigan Meridian,50,0,N,29,0,W,0,MI190500N0290W0,50N 29W,"-87.99154842, 46.67927761, -87.86519694, 46.76530279"
MI,19,Michigan Meridian,48,0,N,18,0,W,0,MI190480N0180W0,48N 18W,"-86.5323685, 46.50592435, -86.49000335, 46.53496967"
MI,19,Michigan Meridian,40,0,N,4,0,W,0,MI190400N0040W0,40N 4W,"-84.84059132, 45.83347275, -84.73718293, 45.89744466"
MI,19,Michigan Meridian,14,0,N,9,0,W,0,MI190140N0090W0,14N 9W,"-85.4435846, 43.55433052, -85.32378772, 43.64137639"
MI,19,Michigan Meridian,14,0,N,12,0,W,0,MI190140N0120W0,14N 12W,"-85.80162355, 43.55356298, -85.68118846, 43.64157255"
MI,19,Michigan Meridian,6,0,S,3,0,W,0,MI190060S0030W0,6S 3W,"-84.70944263, 41.89800691, -84.59284352, 41.98552512"
MI,19,Michigan Meridian,37,0,N,1,0,E,0,MI190370N0010E0,37N 1E,"-84.37138, 45.53918594, -84.25020562, 45.62839574"
MI,19,Michigan Meridian,9,0,N,4,0,W,0,MI190090N0040W0,9N 4W,"-84.83697041, 43.11815394, -84.71851284, 43.20572999"
MI,19,Michigan Meridian,35,0,N,3,0,W,0,MI190350N0030W0,35N 3W,"-84.7303612, 45.37505522, -84.60883564, 45.46435658"
MI,19,Michigan Meridian,16,0,N,14,0,W,0,MI190160N0140W0,16N 14W,"-86.03931483, 43.72726983, -85.91841082, 43.81556788"
MI,19,Michigan Meridian,14,0,N,15,0,E,0,MI190140N0150E0,14N 15E,"-82.75845008, 43.59967594, -82.63771342, 43.68970209"
MI,19,Michigan Meridian,8,0,S,11,0,W,0,MI190080S0110W0,8S 11W,"-85.64341477, 41.75903477, -85.52575158, 41.80983221"
MI,19,Michigan Meridian,29,0,N,15,0,W,0,MI190290N0150W0,29N 15W,"-86.08032372, 44.86336396, -86.05939165, 44.92186461"
MI,19,Michigan Meridian,25,0,N,10,0,W,0,MI190250N0100W0,25N 10W,"-85.57522813, 44.51209872, -85.4548552, 44.5991743"
MI,19,Michigan Meridian,18,0,N,15,0,W,0,MI190180N0150W0,18N 15W,"-86.16026298, 43.9023758, -86.03869554, 43.99000354"
MI,19,Michigan Meridian,12,0,N,1,0,W,0,MI190120N0010W0,12N 1W,"-84.48869081, 43.37892537, -84.36984096, 43.46622176"
MI,19,Michigan Meridian,35,0,N,2,0,W,0,MI190350N0020W0,35N 2W,"-84.61010533, 45.37390407, -84.48555655, 45.46256418"
MI,19,Michigan Meridian,6,0,N,14,0,E,0,MI190060N0140E0,6N 14E,"-82.86677099, 42.89533193, -82.73895209, 42.98676551"
MI,19,Michigan Meridian,50,0,N,38,0,W,0,MI190500N0380W0,50N 38W,"-89.1151643, 46.6801891, -88.98862313, 46.76494653"
MI,19,Michigan Meridian,48,0,N,36,0,W,0,MI190480N0360W0,48N 36W,"-88.86643272, 46.50658135, -88.74138066, 46.59289036"
MI,19,Michigan Meridian,3,0,N,2,0,W,0,MI190030N0020W0,3N 2W,"-84.60317932, 42.59660719, -84.48346012, 42.68311209"
MI,19,Michigan Meridian,3,0,N,12,0,E,0,MI190030N0120E0,3N 12E,"-83.09543299, 42.62404332, -82.97335197, 42.71601543"
MI,19,Michigan Meridian,41,0,N,35,0,W,0,MI190410N0350W0,41N 35W,"-88.64106459, 45.98485537, -88.6349982, 45.98569087"
MI,19,Michigan Meridian,11,0,N,6,0,E,0,MI190110N0060E0,11N 6E,"-83.81786451, 43.30685648, -83.6952527, 43.39276363"
